Beginning output for all logs:
778:InfoPacket: Creating logger object 
6586:WallMap: x 3: 720.0 
6586:WallMap: y 0: 0 
6586:WallMap: y 1: 10 
6586:WallMap: y 2: 720.0 
6586:WallMap: y 3: 720.0 
6586:WallMap: x 0: 0 
6586:WallMap: x 1: 10 
6587:WallMap: x 2: 720.0 
6587:WallMap: x 3: 720.0 
6587:WallMap: y 0: 0 
6587:WallMap: y 1: 10 
6587:WallMap: y 2: 720.0 
6587:WallMap: y 3: 720.0 
6587:WallMap: x 0: 0 
6587:WallMap: x 1: 10 
6588:WallMap: x 2: 720.0 
6588:WallMap: x 3: 720.0 
6589:WallMap: y 0: 0 
6589:WallMap: y 1: 10 
6589:WallMap: y 2: 720.0 
6589:WallMap: y 3: 720.0 
6589:WallMap: x 0: 0 
6589:WallMap: x 1: 10 
6589:WallMap: x 2: 720.0 
6590:WallMap: x 3: 720.0 
6590:WallMap: y 0: 0 
6590:WallMap: y 1: 10 
6590:WallMap: y 2: 720.0 
6590:WallMap: y 3: 720.0 
6590:WallMap: x 0: 0 
6590:WallMap: x 1: 10 
6591:WallMap: x 2: 720.0 
6591:WallMap: x 3: 720.0 
6591:WallMap: y 0: 0 
6591:WallMap: y 1: 10 
6591:WallMap: y 2: 720.0 
6591:WallMap: y 3: 720.0 
6591:WallMap: x 0: 0 
6591:WallMap: x 1: 10 
6592:WallMap: x 2: 720.0 
6592:WallMap: x 3: 720.0 
6592:WallMap: y 0: 0 
6592:WallMap: y 1: 10 
6592:WallMap: y 2: 720.0 
6592:WallMap: y 3: 720.0 
6592:WallMap: x 0: 0 
6592:WallMap: x 1: 10 
6593:WallMap: x 2: 720.0 
6593:WallMap: x 3: 720.0 
6593:WallMap: y 0: 0 
6593:WallMap: y 1: 10 
6593:WallMap: y 2: 720.0 
6593:WallMap: y 3: 720.0 
6594:WallMap: x 0: 0 
6594:WallMap: x 1: 10 
6594:WallMap: x 2: 720.0 
6594:WallMap: x 3: 720.0 
6594:WallMap: y 0: 0 
6594:WallMap: y 1: 10 
6594:WallMap: y 2: 720.0 
6595:WallMap: y 3: 720.0 
6595:WallMap: x 0: 0 
6595:WallMap: x 1: 10 
6595:WallMap: x 2: 720.0 
6595:WallMap: x 3: 720.0 
6595:WallMap: y 0: 0 
6595:WallMap: y 1: 10 
6596:WallMap: y 2: 720.0 
6596:WallMap: y 3: 720.0 
6596:WallMap: x 0: 0 
6596:WallMap: x 1: 10 
6596:WallMap: x 2: 720.0 
6596:WallMap: x 3: 720.0 
6596:WallMap: y 0: 0 
6597:WallMap: y 1: 10 
6597:WallMap: y 2: 720.0 
6597:WallMap: y 3: 720.0 
6597:WallMap: x 0: 0 
6597:WallMap: x 1: 10 
6597:WallMap: x 2: 720.0 
6597:WallMap: x 3: 720.0 
6598:WallMap: y 0: 0 
6598:WallMap: y 1: 10 
6598:WallMap: y 2: 720.0 
6598:WallMap: y 3: 720.0 
6598:WallMap: x 0: 0 
6598:WallMap: x 1: 10 
6599:WallMap: x 2: 720.0 
6599:WallMap: x 3: 720.0 
6599:WallMap: y 0: 0 
6599:WallMap: y 1: 10 
6599:WallMap: y 2: 720.0 
6599:WallMap: y 3: 720.0 
6599:WallMap: x 0: 0 
6600:WallMap: x 1: 10 
6600:WallMap: x 2: 720.0 
6600:WallMap: x 3: 720.0 
6600:WallMap: y 0: 0 
6600:WallMap: y 1: 10 
6600:WallMap: y 2: 720.0 
6600:WallMap: y 3: 720.0 
6601:WallMap: x 0: 0 
6601:WallMap: x 1: 10 
6601:WallMap: x 2: 720.0 
6601:WallMap: x 3: 720.0 
6601:WallMap: y 0: 0 
6601:WallMap: y 1: 10 
6601:WallMap: y 2: 720.0 
6602:WallMap: y 3: 720.0 
6602:WallMap: x 0: 0 
6602:WallMap: x 1: 10 
6602:WallMap: x 2: 720.0 
6602:WallMap: x 3: 720.0 
6603:WallMap: y 0: 0 
6603:WallMap: y 1: 10 
6603:WallMap: y 2: 720.0 
6603:WallMap: y 3: 720.0 
6603:WallMap: x 0: 0 
6603:WallMap: x 1: 10 
6604:WallMap: x 2: 720.0 
6604:WallMap: x 3: 720.0 
6604:WallMap: y 0: 0 
6604:WallMap: y 1: 10 
6604:WallMap: y 2: 720.0 
6605:WallMap: y 3: 720.0 
6605:WallMap: x 0: 0 
6605:WallMap: x 1: 10 
6605:WallMap: x 2: 720.0 
6605:WallMap: x 3: 720.0 
6605:WallMap: y 0: 0 
6605:WallMap: y 1: 10 
6605:WallMap: y 2: 720.0 
6605:WallMap: y 3: 720.0 
6606:WallMap: x 0: 0 
6606:WallMap: x 1: 10 
6606:WallMap: x 2: 720.0 
6606:WallMap: x 3: 720.0 
6606:WallMap: y 0: 0 
6606:WallMap: y 1: 10 
6606:WallMap: y 2: 720.0 
6606:WallMap: y 3: 720.0 
6610:Robot: State changed to: stop 
6610:WallMap: x 0: 0 
6610:WallMap: x 1: 10 
6610:WallMap: x 2: 720.0 
6610:WallMap: x 3: 720.0 
6611:WallMap: y 0: 0 
6611:WallMap: y 1: 10 
6611:WallMap: y 2: 720.0 
6611:WallMap: y 3: 720.0 
6611:WallMap: x 0: 0 
6611:WallMap: x 1: 10 
6611:WallMap: x 2: 720.0 
6611:WallMap: x 3: 720.0 
6611:WallMap: y 0: 0 
6611:WallMap: y 1: 10 
6612:WallMap: y 2: 720.0 
6612:WallMap: y 3: 720.0 
6612:WallMap: x 0: 0 
6612:WallMap: x 1: 10 
6612:WallMap: x 2: 720.0 
6612:WallMap: x 3: 720.0 
6612:WallMap: y 0: 0 
6612:WallMap: y 1: 10 
6612:WallMap: y 2: 720.0 
6613:WallMap: y 3: 720.0 
6613:WallMap: x 0: 0 
6613:WallMap: x 1: 10 
6613:WallMap: x 2: 720.0 
6613:WallMap: x 3: 720.0 
6613:WallMap: y 0: 0 
6613:WallMap: y 1: 10 
6613:WallMap: y 2: 720.0 
6614:WallMap: y 3: 720.0 
6614:WallMap: x 0: 0 
6614:WallMap: x 1: 10 
6614:WallMap: x 2: 720.0 
6614:WallMap: x 3: 720.0 
6614:WallMap: y 0: 0 
6614:WallMap: y 1: 10 
6614:WallMap: y 2: 720.0 
6614:WallMap: y 3: 720.0 
6615:WallMap: x 0: 0 
6615:WallMap: x 1: 10 
6615:WallMap: x 2: 720.0 
6615:WallMap: x 3: 720.0 
6615:WallMap: y 0: 0 
6615:WallMap: y 1: 10 
6615:WallMap: y 2: 720.0 
6615:WallMap: y 3: 720.0 
6615:WallMap: x 0: 0 
6616:WallMap: x 1: 10 
6616:WallMap: x 2: 720.0 
6616:WallMap: x 3: 720.0 
6616:WallMap: y 0: 0 
6616:WallMap: y 1: 10 
6616:WallMap: y 2: 720.0 
6616:WallMap: y 3: 720.0 
6616:WallMap: x 0: 0 
6616:WallMap: x 1: 10 
6616:WallMap: x 2: 720.0 
6617:WallMap: x 3: 720.0 
6617:WallMap: y 0: 0 
6617:WallMap: y 1: 10 
6617:WallMap: y 2: 720.0 
6617:WallMap: y 3: 720.0 
6617:WallMap: x 0: 0 
6617:WallMap: x 1: 10 
6617:WallMap: x 2: 720.0 
6617:WallMap: x 3: 720.0 
6618:WallMap: y 0: 0 
6618:WallMap: y 1: 10 
6618:WallMap: y 2: 720.0 
6618:WallMap: y 3: 720.0 
6618:WallMap: x 0: 0 
6618:WallMap: x 1: 10 
6618:WallMap: x 2: 720.0 
6618:WallMap: x 3: 720.0 
6618:WallMap: y 0: 0 
6618:WallMap: y 1: 10 
6619:WallMap: y 2: 720.0 
6619:WallMap: y 3: 720.0 
6619:WallMap: x 0: 0 
6619:WallMap: x 1: 10 
6619:WallMap: x 2: 720.0 
6619:WallMap: x 3: 720.0 
6619:WallMap: y 0: 0 
6619:WallMap: y 1: 10 
6619:WallMap: y 2: 720.0 
6619:WallMap: y 3: 720.0 
6619:WallMap: x 0: 0 
6620:WallMap: x 1: 10 
6620:WallMap: x 2: 720.0 
6620:WallMap: x 3: 720.0 
6620:WallMap: y 0: 0 
6620:WallMap: y 1: 10 
6620:WallMap: y 2: 720.0 
6620:WallMap: y 3: 720.0 
6620:WallMap: x 0: 0 
6620:WallMap: x 1: 10 
6621:WallMap: x 2: 720.0 
6621:WallMap: x 3: 720.0 
6621:WallMap: y 0: 0 
6621:WallMap: y 1: 10 
6621:WallMap: y 2: 720.0 
6621:WallMap: y 3: 720.0 
6621:WallMap: x 0: 0 
6621:WallMap: x 1: 10 
6621:WallMap: x 2: 720.0 
6621:WallMap: x 3: 720.0 
6622:WallMap: y 0: 0 
6622:WallMap: y 1: 10 
6622:WallMap: y 2: 720.0 
6622:WallMap: y 3: 720.0 
6622:WallMap: x 0: 0 
6622:WallMap: x 1: 10 
6622:WallMap: x 2: 720.0 
6622:WallMap: x 3: 720.0 
6622:WallMap: y 0: 0 
6623:WallMap: y 1: 10 
6623:WallMap: y 2: 720.0 
6623:WallMap: y 3: 720.0 
6623:WallMap: x 0: 0 
6623:WallMap: x 1: 10 
6623:WallMap: x 2: 720.0 
6623:WallMap: x 3: 720.0 
6623:WallMap: y 0: 0 
6623:WallMap: y 1: 10 
6624:WallMap: y 2: 720.0 
6624:WallMap: y 3: 720.0 
6624:WallMap: x 0: 0 
6624:WallMap: x 1: 10 
6624:WallMap: x 2: 720.0 
6624:WallMap: x 3: 720.0 
6624:WallMap: y 0: 0 
6624:WallMap: y 1: 10 
6625:WallMap: y 2: 720.0 
6625:WallMap: y 3: 720.0 
6625:WallMap: x 0: 0 
6625:WallMap: x 1: 10 
6625:WallMap: x 2: 720.0 
6625:WallMap: x 3: 720.0 
6625:WallMap: y 0: 0 
6625:WallMap: y 1: 10 
6625:WallMap: y 2: 720.0 
6625:WallMap: y 3: 720.0 
6626:WallMap: x 0: 0 
6626:WallMap: x 1: 10 
6626:WallMap: x 2: 720.0 
6626:WallMap: x 3: 720.0 
6626:WallMap: y 0: 0 
6626:WallMap: y 1: 10 
6626:WallMap: y 2: 720.0 
6626:WallMap: y 3: 720.0 
6626:WallMap: x 0: 0 
6627:WallMap: x 1: 10 
6627:WallMap: x 2: 720.0 
6627:WallMap: x 3: 720.0 
6627:WallMap: y 0: 0 
6627:WallMap: y 1: 10 
6627:WallMap: y 2: 720.0 
6627:WallMap: y 3: 720.0 
6627:WallMap: x 0: 0 
6627:WallMap: x 1: 10 
6628:WallMap: x 2: 720.0 
6628:WallMap: x 3: 720.0 
6628:WallMap: y 0: 0 
6628:WallMap: y 1: 10 
6628:WallMap: y 2: 720.0 
6628:WallMap: y 3: 720.0 
6628:WallMap: x 0: 0 
6628:WallMap: x 1: 10 
6628:WallMap: x 2: 720.0 
6629:WallMap: x 3: 720.0 
6629:WallMap: y 0: 0 
6629:WallMap: y 1: 10 
6629:WallMap: y 2: 720.0 
6629:WallMap: y 3: 720.0 
6629:WallMap: x 0: 0 
6629:WallMap: x 1: 10 
6629:WallMap: x 2: 720.0 
6629:WallMap: x 3: 720.0 
6629:WallMap: y 0: 0 
6630:WallMap: y 1: 10 
6630:WallMap: y 2: 720.0 
6630:WallMap: y 3: 720.0 
6630:WallMap: x 0: 0 
6630:WallMap: x 1: 10 
6630:WallMap: x 2: 720.0 
6630:WallMap: x 3: 720.0 
6630:WallMap: y 0: 0 
6630:WallMap: y 1: 10 
6631:WallMap: y 2: 720.0 
6631:WallMap: y 3: 720.0 
6631:WallMap: x 0: 0 
6631:WallMap: x 1: 10 
6631:WallMap: x 2: 720.0 
6631:WallMap: x 3: 720.0 
6631:WallMap: y 0: 0 
6632:WallMap: y 1: 10 
6632:WallMap: y 2: 720.0 
6632:WallMap: y 3: 720.0 
6632:WallMap: x 0: 0 
6632:WallMap: x 1: 10 
6632:WallMap: x 2: 720.0 
6632:WallMap: x 3: 720.0 
6632:WallMap: y 0: 0 
6632:WallMap: y 1: 10 
6632:WallMap: y 2: 720.0 
6633:WallMap: y 3: 720.0 
6633:WallMap: x 0: 0 
6633:WallMap: x 1: 10 
6633:WallMap: x 2: 720.0 
6633:WallMap: x 3: 720.0 
6633:WallMap: y 0: 0 
6633:WallMap: y 1: 10 
6633:WallMap: y 2: 720.0 
6633:WallMap: y 3: 720.0 
6634:WallMap: x 0: 0 
6634:WallMap: x 1: 10 
6634:WallMap: x 2: 720.0 
6634:WallMap: x 3: 720.0 
6634:WallMap: y 0: 0 
6634:WallMap: y 1: 10 
6634:WallMap: y 2: 720.0 
6634:WallMap: y 3: 720.0 
6635:WallMap: x 0: 0 
6635:WallMap: x 1: 10 
6635:WallMap: x 2: 720.0 
6635:WallMap: x 3: 720.0 
6635:WallMap: y 0: 0 
6635:WallMap: y 1: 10 
6635:WallMap: y 2: 720.0 
6635:WallMap: y 3: 720.0 
6635:WallMap: x 0: 0 
6635:WallMap: x 1: 10 
6636:WallMap: x 2: 720.0 
6636:WallMap: x 3: 720.0 
6636:WallMap: y 0: 0 
6636:WallMap: y 1: 10 
6636:WallMap: y 2: 720.0 
6636:WallMap: y 3: 720.0 
6636:WallMap: x 0: 0 
6636:WallMap: x 1: 10 
6636:WallMap: x 2: 720.0 
6636:WallMap: x 3: 720.0 
6637:WallMap: y 0: 0 
6637:WallMap: y 1: 10 
6637:WallMap: y 2: 720.0 
6637:WallMap: y 3: 720.0 
6637:WallMap: x 0: 0 
6637:WallMap: x 1: 10 
6637:WallMap: x 2: 720.0 
6637:WallMap: x 3: 720.0 
6637:WallMap: y 0: 0 
6637:WallMap: y 1: 10 
6638:WallMap: y 2: 720.0 
6638:WallMap: y 3: 720.0 
6638:WallMap: x 0: 0 
6638:WallMap: x 1: 10 
6638:WallMap: x 2: 720.0 
6638:WallMap: x 3: 720.0 
6638:WallMap: y 0: 0 
6638:WallMap: y 1: 10 
6638:WallMap: y 2: 720.0 
6639:WallMap: y 3: 720.0 
6639:WallMap: x 0: 0 
6639:WallMap: x 1: 10 
6639:WallMap: x 2: 720.0 
6639:WallMap: x 3: 720.0 
6639:WallMap: y 0: 0 
6639:WallMap: y 1: 10 
6639:WallMap: y 2: 720.0 
6639:WallMap: y 3: 720.0 
6639:WallMap: x 0: 0 
6640:WallMap: x 1: 10 
6640:WallMap: x 2: 720.0 
6640:WallMap: x 3: 720.0 
6640:WallMap: y 0: 0 
6640:WallMap: y 1: 10 
6640:WallMap: y 2: 720.0 
6640:WallMap: y 3: 720.0 
6640:WallMap: x 0: 0 
6640:WallMap: x 1: 10 
6641:WallMap: x 2: 720.0 
6641:WallMap: x 3: 720.0 
6641:WallMap: y 0: 0 
6641:WallMap: y 1: 10 
6641:WallMap: y 2: 720.0 
6641:WallMap: y 3: 720.0 
6641:WallMap: x 0: 0 
6641:WallMap: x 1: 10 
6641:WallMap: x 2: 720.0 
6641:WallMap: x 3: 720.0 
6642:WallMap: y 0: 0 
6642:WallMap: y 1: 10 
6642:WallMap: y 2: 720.0 
6642:WallMap: y 3: 720.0 
6642:WallMap: x 0: 0 
6642:WallMap: x 1: 10 
6642:WallMap: x 2: 720.0 
6642:WallMap: x 3: 720.0 
6642:WallMap: y 0: 0 
6642:WallMap: y 1: 10 
6643:WallMap: y 2: 720.0 
6643:WallMap: y 3: 720.0 
6643:WallMap: x 0: 0 
6643:WallMap: x 1: 10 
6643:WallMap: x 2: 720.0 
6643:WallMap: x 3: 720.0 
6643:WallMap: y 0: 0 
6643:WallMap: y 1: 10 
6643:WallMap: y 2: 720.0 
6643:WallMap: y 3: 720.0 
6644:WallMap: x 0: 0 
6644:WallMap: x 1: 10 
6644:WallMap: x 2: 720.0 
6644:WallMap: x 3: 720.0 
6644:WallMap: y 0: 0 
6644:WallMap: y 1: 10 
6644:WallMap: y 2: 720.0 
6644:WallMap: y 3: 720.0 
6644:WallMap: x 0: 0 
6644:WallMap: x 1: 10 
6645:WallMap: x 2: 720.0 
6645:WallMap: x 3: 720.0 
6645:WallMap: y 0: 0 
6645:WallMap: y 1: 10 
6645:WallMap: y 2: 720.0 
6645:WallMap: y 3: 720.0 
6645:WallMap: x 0: 0 
6645:WallMap: x 1: 10 
6645:WallMap: x 2: 720.0 
6646:WallMap: x 3: 720.0 
6646:WallMap: y 0: 0 
6646:WallMap: y 1: 10 
6646:WallMap: y 2: 720.0 
6646:WallMap: y 3: 720.0 
6646:WallMap: x 0: 0 
6646:WallMap: x 1: 10 
6646:WallMap: x 2: 720.0 
6646:WallMap: x 3: 720.0 
6647:WallMap: y 0: 0 
6647:WallMap: y 1: 10 
6647:WallMap: y 2: 720.0 
6647:WallMap: y 3: 720.0 
6647:WallMap: x 0: 0 
6647:WallMap: x 1: 10 
6647:WallMap: x 2: 720.0 
6647:WallMap: x 3: 720.0 
6647:WallMap: y 0: 0 
6647:WallMap: y 1: 10 
6648:WallMap: y 2: 720.0 
6648:WallMap: y 3: 720.0 
6648:WallMap: x 0: 0 
6648:WallMap: x 1: 10 
6648:WallMap: x 2: 720.0 
6648:WallMap: x 3: 720.0 
6648:WallMap: y 0: 0 
6648:WallMap: y 1: 10 
6648:WallMap: y 2: 720.0 
6648:WallMap: y 3: 720.0 
6649:WallMap: x 0: 0 
6649:WallMap: x 1: 10 
6649:WallMap: x 2: 720.0 
6649:WallMap: x 3: 720.0 
6649:WallMap: y 0: 0 
6649:WallMap: y 1: 10 
6649:WallMap: y 2: 720.0 
6649:WallMap: y 3: 720.0 
6649:WallMap: x 0: 0 
6649:WallMap: x 1: 10 
6650:WallMap: x 2: 720.0 
6650:WallMap: x 3: 720.0 
6650:WallMap: y 0: 0 
6650:WallMap: y 1: 10 
6650:WallMap: y 2: 720.0 
6650:WallMap: y 3: 720.0 
6650:WallMap: x 0: 0 
6650:WallMap: x 1: 10 
6650:WallMap: x 2: 720.0 
6651:WallMap: x 3: 720.0 
6651:WallMap: y 0: 0 
6651:WallMap: y 1: 10 
6651:WallMap: y 2: 720.0 
6651:WallMap: y 3: 720.0 
6651:WallMap: x 0: 0 
6651:WallMap: x 1: 10 
6651:WallMap: x 2: 720.0 
6652:WallMap: x 3: 720.0 
6652:WallMap: y 0: 0 
6652:WallMap: y 1: 10 
6652:WallMap: y 2: 720.0 
6652:WallMap: y 3: 720.0 
6652:WallMap: x 0: 0 
6652:WallMap: x 1: 10 
6652:WallMap: x 2: 720.0 
6652:WallMap: x 3: 720.0 
6653:WallMap: y 0: 0 
6653:WallMap: y 1: 10 
6653:WallMap: y 2: 720.0 
6653:WallMap: y 3: 720.0 
6653:WallMap: x 0: 0 
6653:WallMap: x 1: 10 
6653:WallMap: x 2: 720.0 
6653:WallMap: x 3: 720.0 
6654:WallMap: y 0: 0 
6654:WallMap: y 1: 10 
6654:WallMap: y 2: 720.0 
6654:WallMap: y 3: 720.0 
6654:WallMap: x 0: 0 
6654:WallMap: x 1: 10 
6654:WallMap: x 2: 720.0 
6654:WallMap: x 3: 720.0 
6655:WallMap: y 0: 0 
6655:WallMap: y 1: 10 
6655:WallMap: y 2: 720.0 
6655:WallMap: y 3: 720.0 
6655:WallMap: x 0: 0 
6655:WallMap: x 1: 10 
6655:WallMap: x 2: 720.0 
6655:WallMap: x 3: 720.0 
6656:WallMap: y 0: 0 
6656:WallMap: y 1: 10 
6656:WallMap: y 2: 720.0 
6656:WallMap: y 3: 720.0 
6656:WallMap: x 0: 0 
6656:WallMap: x 1: 10 
6656:WallMap: x 2: 720.0 
6656:WallMap: x 3: 720.0 
6657:WallMap: y 0: 0 
6657:WallMap: y 1: 10 
6657:WallMap: y 2: 720.0 
6657:WallMap: y 3: 720.0 
6657:WallMap: x 0: 0 
6657:WallMap: x 1: 10 
6657:WallMap: x 2: 720.0 
6657:WallMap: x 3: 720.0 
6658:WallMap: y 0: 0 
6658:WallMap: y 1: 10 
6658:WallMap: y 2: 720.0 
6658:WallMap: y 3: 720.0 
6658:WallMap: x 0: 0 
6658:WallMap: x 1: 10 
6658:WallMap: x 2: 720.0 
6659:WallMap: x 3: 720.0 
6659:WallMap: y 0: 0 
6659:WallMap: y 1: 10 
6659:WallMap: y 2: 720.0 
6659:WallMap: y 3: 720.0 
6659:WallMap: x 0: 0 
6659:WallMap: x 1: 10 
6660:WallMap: x 2: 720.0 
6660:WallMap: x 3: 720.0 
6660:WallMap: y 0: 0 
6660:WallMap: y 1: 10 
6660:WallMap: y 2: 720.0 
6660:WallMap: y 3: 720.0 
6660:WallMap: x 0: 0 
6660:WallMap: x 1: 10 
6661:WallMap: x 2: 720.0 
6661:WallMap: x 3: 720.0 
6661:WallMap: y 0: 0 
6661:WallMap: y 1: 10 
6661:WallMap: y 2: 720.0 
6661:WallMap: y 3: 720.0 
6661:WallMap: x 0: 0 
6661:WallMap: x 1: 10 
6661:WallMap: x 2: 720.0 
6662:WallMap: x 3: 720.0 
6662:WallMap: y 0: 0 
6662:WallMap: y 1: 10 
6662:WallMap: y 2: 720.0 
6662:WallMap: y 3: 720.0 
6663:WallMap: x 0: 0 
6663:WallMap: x 1: 10 
6663:WallMap: x 2: 720.0 
6663:WallMap: x 3: 720.0 
6663:WallMap: y 0: 0 
6663:WallMap: y 1: 10 
6663:WallMap: y 2: 720.0 
6664:WallMap: y 3: 720.0 
6664:WallMap: x 0: 0 
6664:WallMap: x 1: 10 
6664:WallMap: x 2: 720.0 
6664:WallMap: x 3: 720.0 
6664:WallMap: y 0: 0 
6665:WallMap: y 1: 10 
6665:WallMap: y 2: 720.0 
6665:WallMap: y 3: 720.0 
6665:WallMap: x 0: 0 
6665:WallMap: x 1: 10 
6665:WallMap: x 2: 720.0 
6665:WallMap: x 3: 720.0 
6665:WallMap: y 0: 0 
6666:WallMap: y 1: 10 
6666:WallMap: y 2: 720.0 
6666:WallMap: y 3: 720.0 
6666:WallMap: x 0: 0 
6666:WallMap: x 1: 10 
6666:WallMap: x 2: 720.0 
6667:WallMap: x 3: 720.0 
6667:WallMap: y 0: 0 
6667:WallMap: y 1: 10 
6667:WallMap: y 2: 720.0 
6667:WallMap: y 3: 720.0 
6667:WallMap: x 0: 0 
6667:WallMap: x 1: 10 
6667:WallMap: x 2: 720.0 
6667:WallMap: x 3: 720.0 
6668:WallMap: y 0: 0 
6668:WallMap: y 1: 10 
6668:WallMap: y 2: 720.0 
6668:WallMap: y 3: 720.0 
6668:WallMap: x 0: 0 
6668:WallMap: x 1: 10 
6669:WallMap: x 2: 720.0 
6669:WallMap: x 3: 720.0 
6669:WallMap: y 0: 0 
6669:WallMap: y 1: 10 
6669:WallMap: y 2: 720.0 
6669:WallMap: y 3: 720.0 
6669:WallMap: x 0: 0 
6669:WallMap: x 1: 10 
6670:WallMap: x 2: 720.0 
6670:WallMap: x 3: 720.0 
6670:WallMap: y 0: 0 
6670:WallMap: y 1: 10 
6670:WallMap: y 2: 720.0 
6670:WallMap: y 3: 720.0 
6670:WallMap: x 0: 0 
6670:WallMap: x 1: 10 
6670:WallMap: x 2: 720.0 
6671:WallMap: x 3: 720.0 
6671:WallMap: y 0: 0 
6671:WallMap: y 1: 10 
6671:WallMap: y 2: 720.0 
6671:WallMap: y 3: 720.0 
6671:WallMap: x 0: 0 
6671:WallMap: x 1: 10 
6671:WallMap: x 2: 720.0 
6671:WallMap: x 3: 720.0 
6672:WallMap: y 0: 0 
6672:WallMap: y 1: 10 
6672:WallMap: y 2: 720.0 
6672:WallMap: y 3: 720.0 
6672:WallMap: x 0: 0 
6672:WallMap: x 1: 10 
6672:WallMap: x 2: 720.0 
6672:WallMap: x 3: 720.0 
6672:WallMap: y 0: 0 
6672:WallMap: y 1: 10 
6673:WallMap: y 2: 720.0 
6673:WallMap: y 3: 720.0 
6673:WallMap: x 0: 0 
6673:WallMap: x 1: 10 
6673:WallMap: x 2: 720.0 
6673:WallMap: x 3: 720.0 
6673:WallMap: y 0: 0 
6673:WallMap: y 1: 10 
6673:WallMap: y 2: 720.0 
6674:WallMap: y 3: 720.0 
6674:WallMap: x 0: 0 
6674:WallMap: x 1: 10 
6674:WallMap: x 2: 720.0 
6674:WallMap: x 3: 720.0 
6674:WallMap: y 0: 0 
6674:WallMap: y 1: 10 
6674:WallMap: y 2: 720.0 
6674:WallMap: y 3: 720.0 
6675:WallMap: x 0: 0 
6675:WallMap: x 1: 10 
6675:WallMap: x 2: 720.0 
6675:WallMap: x 3: 720.0 
6675:WallMap: y 0: 0 
6675:WallMap: y 1: 10 
6675:WallMap: y 2: 720.0 
6675:WallMap: y 3: 720.0 
6675:WallMap: x 0: 0 
6675:WallMap: x 1: 10 
6675:WallMap: x 2: 720.0 
6676:WallMap: x 3: 720.0 
6676:WallMap: y 0: 0 
6676:WallMap: y 1: 10 
6676:WallMap: y 2: 720.0 
6676:WallMap: y 3: 720.0 
6679:Robot: State changed to: stop 
6680:WallMap: x 0: 0 
6680:WallMap: x 1: 10 
6680:WallMap: x 2: 720.0 
6680:WallMap: x 3: 720.0 
6680:WallMap: y 0: 0 
6680:WallMap: y 1: 10 
6680:WallMap: y 2: 720.0 
6680:WallMap: y 3: 720.0 
6680:WallMap: x 0: 0 
6681:WallMap: x 1: 10 
6681:WallMap: x 2: 720.0 
6681:WallMap: x 3: 720.0 
6681:WallMap: y 0: 0 
6681:WallMap: y 1: 10 
6681:WallMap: y 2: 720.0 
6681:WallMap: y 3: 720.0 
6681:WallMap: x 0: 0 
6681:WallMap: x 1: 10 
6682:WallMap: x 2: 720.0 
6682:WallMap: x 3: 720.0 
6682:WallMap: y 0: 0 
6682:WallMap: y 1: 10 
6682:WallMap: y 2: 720.0 
6682:WallMap: y 3: 720.0 
6682:WallMap: x 0: 0 
6682:WallMap: x 1: 10 
6682:WallMap: x 2: 720.0 
6682:WallMap: x 3: 720.0 
6683:WallMap: y 0: 0 
6683:WallMap: y 1: 10 
6683:WallMap: y 2: 720.0 
6683:WallMap: y 3: 720.0 
6683:WallMap: x 0: 0 
6683:WallMap: x 1: 10 
6683:WallMap: x 2: 720.0 
6683:WallMap: x 3: 720.0 
6683:WallMap: y 0: 0 
6683:WallMap: y 1: 10 
6684:WallMap: y 2: 720.0 
6684:WallMap: y 3: 720.0 
6684:WallMap: x 0: 0 
6684:WallMap: x 1: 10 
6684:WallMap: x 2: 720.0 
6684:WallMap: x 3: 720.0 
6684:WallMap: y 0: 0 
6684:WallMap: y 1: 10 
6684:WallMap: y 2: 720.0 
6685:WallMap: y 3: 720.0 
6685:WallMap: x 0: 0 
6685:WallMap: x 1: 10 
6685:WallMap: x 2: 720.0 
6685:WallMap: x 3: 720.0 
6685:WallMap: y 0: 0 
6685:WallMap: y 1: 10 
6685:WallMap: y 2: 720.0 
6685:WallMap: y 3: 720.0 
6685:WallMap: x 0: 0 
6685:WallMap: x 1: 10 
6686:WallMap: x 2: 720.0 
6686:WallMap: x 3: 720.0 
6686:WallMap: y 0: 0 
6686:WallMap: y 1: 10 
6686:WallMap: y 2: 720.0 
6686:WallMap: y 3: 720.0 
6686:WallMap: x 0: 0 
6686:WallMap: x 1: 10 
6687:WallMap: x 2: 720.0 
6687:WallMap: x 3: 720.0 
6687:WallMap: y 0: 0 
6687:WallMap: y 1: 10 
6687:WallMap: y 2: 720.0 
6687:WallMap: y 3: 720.0 
6687:WallMap: x 0: 0 
6687:WallMap: x 1: 10 
6687:WallMap: x 2: 720.0 
6687:WallMap: x 3: 720.0 
6688:WallMap: y 0: 0 
6688:WallMap: y 1: 10 
6688:WallMap: y 2: 720.0 
6688:WallMap: y 3: 720.0 
6688:WallMap: x 0: 0 
6688:WallMap: x 1: 10 
6688:WallMap: x 2: 720.0 
6688:WallMap: x 3: 720.0 
6688:WallMap: y 0: 0 
6688:WallMap: y 1: 10 
6689:WallMap: y 2: 720.0 
6689:WallMap: y 3: 720.0 
6689:WallMap: x 0: 0 
6689:WallMap: x 1: 10 
6689:WallMap: x 2: 720.0 
6689:WallMap: x 3: 720.0 
6689:WallMap: y 0: 0 
6689:WallMap: y 1: 10 
6689:WallMap: y 2: 720.0 
